user_id,latitude,longitude,crime_reported,time_of_day,area_type,safety_label,crime_type,user_age,user_gender,distance_to_police,weather_condition,day_of_week,special_event_nearby,historical_crime_rate,cctv_coverage
user_4348,29.81567977471353,80.30105996015928,no,night,suburban,safe,none,55,female,10.433585139915822,foggy,Saturday,no,0.4630441939952895,yes
user_4349,34.20801459243181,74.63172165192313,no,night,suburban,safe,none,57,female,4.703744321997056,foggy,Wednesday,no,0.8756223005029302,yes
user_4350,8.878900647508084,71.81714033726931,no,evening,urban,safe,none,33,female,8.515997483351237,foggy,Thursday,no,0.2061376197177115,yes
user_4351,21.62899289974527,88.16545319663413,no,morning,suburban,safe,none,59,female,12.899406449253993,foggy,Thursday,no,0.8190265005898993,no
user_4352,21.65929199002202,70.69940787383342,no,night,rural,safe,none,26,female,13.84724633873049,sunny,Thursday,no,0.3304969029525016,no
user_4353,16.623487514948515,82.55812045486773,yes,morning,rural,unsafe,vandalism,51,female,8.470587889719173,sunny,Thursday,no,0.41033758444935875,yes
user_4354,13.78836345683558,86.85404295055585,no,afternoon,rural,safe,none,40,male,13.945238557049565,sunny,Thursday,no,0.664380668087887,no
user_4355,16.936187946673442,86.4204706810201,no,afternoon,urban,safe,none,51,male,10.66871027686388,rainy,Sunday,no,0.15942588050593534,no
user_4356,9.643831309673558,77.24217983115756,no,morning,suburban,safe,none,31,female,11.124705352077575,rainy,Wednesday,no,0.20208633164440803,yes
user_4357,19.6737676751964,75.42277792448722,no,night,suburban,unsafe,none,48,female,11.1538734026593,clear,Wednesday,no,0.7244529448574178,no
user_4358,11.218603833402208,89.40862840129715,no,morning,rural,safe,none,24,male,5.422258736525144,clear,Thursday,no,0.10403752809496539,no
user_4359,17.320933478042896,71.83225121394786,no,afternoon,urban,safe,none,68,female,0.6714848583179999,clear,Friday,no,0.31403022254877766,yes
user_4360,12.885486834929837,76.76666512315394,no,night,urban,safe,none,21,male,4.013087432803701,foggy,Wednesday,yes,0.7009764182379953,no
user_4361,13.640780807590165,68.39946075732436,yes,morning,urban,safe,assault,23,female,3.9164975913649327,sunny,Thursday,no,0.32746128056089485,no
user_4362,30.227774476375387,95.69778382290262,no,afternoon,urban,safe,none,53,male,14.75465129326619,rainy,Tuesday,no,0.5677420252136914,no
user_4363,27.28571146253224,95.14739734023956,no,morning,suburban,unsafe,none,20,female,5.347481222110604,sunny,Tuesday,no,0.38111637891801486,yes
user_4364,11.518101704792537,94.15938869707949,yes,afternoon,urban,unsafe,harassment,20,female,2.3342579030520048,rainy,Tuesday,no,0.8629754782405255,yes
user_4365,31.288453638714447,83.14863909075008,no,afternoon,rural,safe,none,53,male,14.900521295646074,rainy,Friday,no,0.8863737171359388,no
user_4366,15.66898147375823,73.63705052933408,no,afternoon,urban,safe,none,57,female,3.5349149284311157,rainy,Friday,no,0.7171978621384086,yes
user_4367,19.410182582555315,86.335634637693,yes,afternoon,urban,safe,vandalism,64,female,4.738824871025673,sunny,Sunday,no,0.86254095978791,no
user_4368,9.551335711906264,79.26850662364356,no,night,rural,safe,none,62,female,14.270976487608468,rainy,Monday,no,0.37246507379283766,no
user_4369,23.35665348062222,91.12564644886984,no,morning,rural,safe,none,38,female,8.707132430643885,rainy,Sunday,no,0.4916453530288365,yes
user_4370,31.17288385749964,69.92433749224564,yes,afternoon,rural,safe,theft,18,female,2.532523247248223,foggy,Sunday,no,0.22637680982557917,yes
user_4371,30.863265440090814,74.39814366384498,no,afternoon,rural,unsafe,none,49,female,6.181144709299563,rainy,Monday,no,0.5928662829884673,no
user_4372,24.94846109419518,74.870662757546,no,evening,rural,safe,none,33,female,1.3583829245649475,foggy,Monday,no,0.5189929323546232,no
user_4373,19.092533978255666,84.8126912790011,no,afternoon,suburban,safe,none,37,female,0.5191990831073294,clear,Saturday,no,0.6400198181006785,no
user_4374,19.1725982436838,69.305188766754,no,morning,suburban,safe,none,44,male,8.361786279060972,sunny,Wednesday,no,0.599135454696861,yes
user_4375,19.512639630385667,81.30553322338261,no,afternoon,urban,unsafe,none,28,male,1.9050797460159266,clear,Monday,no,0.47971121714002685,yes
user_4376,12.957457249486088,68.73289422308376,no,afternoon,urban,safe,none,31,male,12.746913578014663,clear,Sunday,yes,0.6263288249623805,no
user_4377,19.36786365244695,92.82614365695851,yes,afternoon,urban,unsafe,theft,66,female,4.601765765717813,foggy,Wednesday,no,0.7996430654183059,no
user_4378,13.677237982318939,70.28822628528913,no,morning,urban,safe,none,32,male,6.693300138888544,foggy,Saturday,no,0.8934288059520094,yes
user_4379,22.075196560685114,87.14897459697909,no,afternoon,suburban,unsafe,none,39,female,12.516811499327567,clear,Monday,no,0.17757256955930112,no
user_4380,26.950288304225634,80.50621860848861,no,evening,suburban,unsafe,none,42,female,8.326810654103646,rainy,Monday,no,0.6879939612534017,no
user_4381,21.16068477642768,88.94006019184789,no,morning,suburban,safe,none,24,female,1.2161367851218134,rainy,Saturday,no,0.6066301166516085,yes
user_4382,14.689457679067175,93.75609564649403,no,afternoon,urban,unsafe,none,47,female,8.486881931956155,sunny,Sunday,no,0.8043994311048239,no
user_4383,13.54522691770575,80.24226791459704,no,morning,urban,safe,none,59,female,10.951367311182551,rainy,Wednesday,yes,0.24547566571883978,yes
user_4384,10.7511483363198,76.56100683781709,no,night,suburban,unsafe,none,41,male,1.1994045937160949,sunny,Tuesday,no,0.8454957290346442,yes
user_4385,8.130018186033208,72.88777147903951,yes,night,urban,safe,vandalism,54,male,1.0115010884447548,rainy,Wednesday,no,0.830241301146734,yes
user_4386,25.094872892111187,87.40416958552372,no,night,suburban,unsafe,none,37,male,13.877644486179511,rainy,Tuesday,no,0.7337362652901058,no
user_4387,28.744424519702214,69.98919947172722,no,afternoon,rural,safe,none,33,female,0.9345306928406278,sunny,Tuesday,no,0.21419512721812747,yes
user_4388,18.13490267707603,79.38830005134672,no,afternoon,suburban,unsafe,none,40,male,13.089521872890842,sunny,Wednesday,no,0.6088436273735989,no
user_4389,20.55453272414358,82.28097460271131,no,afternoon,suburban,safe,none,28,female,9.969917742394204,foggy,Friday,yes,0.5068720015036824,no
user_4390,17.07810028373099,77.15974912741792,no,afternoon,suburban,safe,none,42,female,11.870056173624242,rainy,Monday,no,0.48542200645832423,no
user_4391,22.624492725181035,76.8495650207666,no,evening,urban,safe,none,30,male,10.446431277982802,foggy,Friday,no,0.7108267420589637,yes
user_4392,24.476862912493782,71.96033320672721,no,evening,suburban,safe,none,41,male,12.068558800274229,clear,Friday,no,0.5759614796057034,yes
user_4393,16.991709631919022,83.84659920818673,no,evening,suburban,safe,none,28,male,8.110331544748966,rainy,Tuesday,no,0.40358313010193536,yes
user_4394,33.800458538465264,87.73018393227812,no,evening,rural,safe,none,42,female,14.309697736190525,foggy,Tuesday,no,0.11227597342706758,no
user_4395,20.693219901025714,68.71879631543523,no,afternoon,urban,unsafe,none,32,female,6.078630744691184,foggy,Saturday,no,0.16121223428140638,yes
user_4396,31.733625637894157,90.95324446191631,no,evening,suburban,safe,none,26,female,13.859396361054076,clear,Thursday,yes,0.29130529260524396,yes
user_4397,34.6608181614484,80.09578505969147,no,night,rural,safe,none,48,female,12.591953528470695,sunny,Saturday,no,0.20785982282544202,yes
user_4398,12.179736108255597,92.38498541715784,no,evening,suburban,safe,none,51,male,7.687553515694395,foggy,Wednesday,no,0.8315526960266805,no
user_4399,29.93636761901397,86.7489768390669,no,night,suburban,safe,none,67,male,11.15939937289886,clear,Friday,no,0.8796572754273158,yes
user_4400,26.16801102626987,86.63039966726227,no,evening,suburban,safe,none,57,female,14.910146906213342,clear,Wednesday,no,0.8377051163067619,yes
user_4401,22.76778061164028,89.13498151755849,no,night,suburban,safe,none,45,female,7.659754479962204,clear,Monday,no,0.11677995622527071,no
user_4402,19.94712991552649,92.17260098901122,yes,morning,rural,safe,harassment,46,male,4.891237619903977,rainy,Friday,no,0.5537178635824379,no
user_4403,8.115685480333916,92.53633192254074,no,night,rural,safe,none,50,male,13.945761223262016,foggy,Monday,no,0.3452378131014065,no
user_4404,21.7348252646106,69.01344126937583,yes,night,suburban,unsafe,assault,60,female,8.06774481303065,foggy,Wednesday,no,0.12184707652318849,no
user_4405,20.507679641102435,73.18386098539219,yes,morning,rural,safe,harassment,65,male,6.848243451655374,foggy,Wednesday,yes,0.3040387945450516,no
user_4406,24.063792043178566,75.64256849840648,no,morning,suburban,safe,none,40,female,2.644634115738736,rainy,Monday,no,0.5225580082542157,yes
user_4407,30.926027211142152,74.9308428540551,no,evening,suburban,unsafe,none,57,female,6.437653026410009,foggy,Monday,no,0.5210163287026267,no
user_4408,36.45349392785846,78.04400566743024,yes,afternoon,rural,safe,burglary,19,female,4.226278853724137,clear,Saturday,no,0.5645564639192869,yes
user_4409,15.838007445625667,71.38848060645809,no,afternoon,suburban,safe,none,64,male,10.821307353581815,clear,Thursday,no,0.36550511607907377,yes
user_4410,21.73471183703946,71.15713170585732,no,evening,urban,safe,none,35,male,8.465824496067139,sunny,Friday,no,0.1375788949982024,no
user_4411,10.148257282975626,74.18800875172931,no,evening,suburban,safe,none,42,male,2.7972539465417707,clear,Sunday,no,0.4001608016113568,yes
user_4412,27.20112299891255,73.17318735448482,yes,morning,rural,safe,harassment,30,male,9.183484680059046,sunny,Thursday,no,0.7679836903578753,yes
user_4413,30.491175548429307,85.46170399411133,no,morning,suburban,unsafe,none,37,male,12.705700015774859,rainy,Sunday,no,0.7330664512573949,no
user_4414,30.05603420399113,72.7290656463521,no,afternoon,urban,safe,none,49,male,3.421502869171602,foggy,Saturday,no,0.13370209828488175,no
user_4415,24.195629445549436,90.18085219713198,no,evening,rural,unsafe,none,65,female,11.127335853854674,clear,Saturday,no,0.6084673454716366,yes
user_4416,16.494831522782228,91.37655289006483,no,afternoon,urban,safe,none,38,male,4.788358237658119,sunny,Sunday,no,0.53875687185865,no
user_4417,8.956738634123392,74.6683700062012,no,evening,suburban,unsafe,none,23,male,9.140654693481096,foggy,Thursday,no,0.4302364424469226,yes
user_4418,26.095860159184788,95.60684054163039,no,evening,suburban,safe,none,65,male,1.864265995410425,sunny,Saturday,no,0.2626628159432503,yes
user_4419,12.760013314175875,84.22889290160096,yes,morning,suburban,safe,burglary,45,female,13.403215048552433,clear,Friday,no,0.5751394238449267,no
user_4420,22.319086282612957,75.7033294367282,yes,night,urban,safe,burglary,63,male,13.43810545683957,sunny,Wednesday,no,0.18592887592190488,no
user_4421,26.403645149582903,91.94295043147085,no,evening,rural,safe,none,56,female,10.767738440941566,sunny,Friday,no,0.3659650880940154,no
user_4422,19.631206451756732,78.23029881446205,no,evening,rural,safe,none,36,male,8.761846204214171,clear,Sunday,no,0.4862118194056084,no
user_4423,20.53153854204438,92.61671514036377,no,night,suburban,safe,none,23,male,5.0472590666519705,foggy,Thursday,no,0.1660560693892862,yes
user_4424,31.599610429409495,94.06393264225562,no,morning,rural,safe,none,19,male,8.291685331492825,sunny,Monday,no,0.5200971607775933,yes
user_4425,32.498677999175726,77.29739805881611,no,morning,suburban,safe,none,35,female,11.306916399961118,clear,Thursday,no,0.2434112397966972,yes
user_4426,30.655105161327306,96.57677176086142,no,evening,rural,safe,none,66,female,3.329745539261686,clear,Saturday,yes,0.41894505321593223,no
user_4427,21.08815895224719,76.09204847868813,no,morning,urban,safe,none,65,female,10.178403304915873,rainy,Wednesday,no,0.42302060995048896,yes
user_4428,22.349397058704767,77.62264139651539,no,afternoon,rural,safe,none,38,male,5.4977555297910365,rainy,Saturday,no,0.7391527010040816,yes
user_4429,10.118314022314259,82.380566624616,yes,evening,suburban,safe,vandalism,62,female,4.984972279486609,sunny,Sunday,no,0.7901187313392091,no
user_4430,11.282154503221577,93.49584263369711,no,afternoon,urban,unsafe,none,35,female,13.974654366683327,sunny,Thursday,yes,0.3573633133184766,no
user_4431,36.64996106969548,95.91069230083764,no,night,urban,safe,none,58,male,9.839747508634487,foggy,Wednesday,no,0.4179044820656722,no
user_4432,34.11418962216163,76.42123020963827,no,evening,rural,safe,none,58,male,1.8617881950643698,clear,Tuesday,yes,0.7187402962576941,no
user_4433,9.518760009489869,69.93010976890972,no,night,rural,safe,none,24,female,4.766444431742646,sunny,Monday,no,0.7680968685373445,yes
user_4434,27.306748277222916,95.5887996672413,no,afternoon,rural,safe,none,51,female,1.6084057772281317,clear,Thursday,no,0.38398603070589976,yes
user_4435,28.628160178615655,86.96923536655297,no,afternoon,urban,safe,none,28,male,10.35028376874415,clear,Tuesday,no,0.8846377955482994,yes
user_4436,20.033244641434358,89.9646276396671,no,night,urban,unsafe,none,44,male,12.150583910594095,clear,Thursday,no,0.689056727631997,no
user_4437,8.990554555715992,82.7514068642196,yes,morning,rural,unsafe,vandalism,20,male,7.739488642286513,sunny,Saturday,no,0.6665543689405682,no
user_4438,15.30498622755416,94.6210257888479,no,afternoon,suburban,safe,none,57,male,12.666025129665787,clear,Wednesday,no,0.22958839097952843,yes
user_4439,21.39888226386364,80.10548479458731,no,afternoon,rural,unsafe,none,22,male,5.9752433193761245,foggy,Wednesday,no,0.540722744069823,no
user_4440,31.373674599225982,69.60423072899107,no,morning,rural,safe,none,39,female,1.8356601328379714,foggy,Friday,no,0.45843006613425574,yes
user_4441,20.963375082302974,70.47967757604188,no,evening,suburban,safe,none,63,female,6.616218245851216,foggy,Friday,no,0.4839716098069442,no
user_4442,17.83954716801665,90.37220300398576,no,afternoon,urban,unsafe,none,20,male,12.67719012596146,rainy,Thursday,no,0.8893011690376366,yes
user_4443,28.5425068161396,79.40836677527876,yes,evening,urban,safe,vandalism,25,female,6.523657051384099,sunny,Sunday,no,0.8233974519721249,yes
user_4444,11.249841895081483,83.53157170720766,no,evening,urban,unsafe,none,43,female,10.696521948967481,clear,Wednesday,no,0.46952248112151773,no
user_4445,8.199690090797167,93.46272038272525,no,morning,rural,unsafe,none,52,female,4.253917881679813,clear,Friday,no,0.8310378697713108,yes
user_4446,20.93388119792106,76.3246227395331,no,afternoon,suburban,unsafe,none,60,male,5.0946484576374695,clear,Wednesday,no,0.28696428699416066,yes
user_4447,26.79838774224714,86.95547107062558,yes,afternoon,suburban,safe,theft,58,female,14.563366434407744,sunny,Monday,no,0.20890821531603213,no
user_4448,9.84413106385941,91.34539254188536,yes,night,urban,unsafe,theft,57,male,12.123185908685821,sunny,Friday,no,0.8712420390256069,yes
user_4449,18.08297342498879,82.80396950634176,no,night,suburban,safe,none,50,female,2.856039728936919,sunny,Thursday,no,0.8662445883581292,no
user_4450,8.1806905147886,72.78855037378608,no,night,suburban,safe,none,52,male,3.1258061031780437,rainy,Friday,no,0.8906770229557759,yes
user_4451,13.00416285047501,77.70321174697166,no,evening,rural,safe,none,40,male,14.724253201219023,rainy,Monday,no,0.11557804007979922,no
user_4452,19.300366319981386,76.20668136308804,no,evening,rural,safe,none,32,female,1.788255172810588,sunny,Monday,no,0.8215019788099974,no
user_4453,11.36473871224307,84.5607553941345,no,morning,urban,unsafe,none,33,male,2.853168517843117,sunny,Saturday,no,0.26390673449389934,no
user_4454,8.356109645384345,84.28382570532936,no,afternoon,rural,safe,none,54,female,5.586588651428845,clear,Saturday,no,0.4409338227281504,no
user_4455,11.616555848774789,93.4163808450646,no,night,urban,unsafe,none,35,female,0.9874181698444562,clear,Thursday,no,0.8171423324286015,no
user_4456,24.965282914357005,75.19121958777365,yes,afternoon,rural,safe,assault,27,male,14.44689181578675,rainy,Sunday,no,0.3220718701087817,yes
user_4457,35.627543078957686,88.07330888069288,no,night,suburban,safe,none,35,female,10.121078906125062,sunny,Monday,no,0.1952954932254478,no
user_4458,27.342639993803832,90.85884929309141,yes,evening,rural,unsafe,harassment,58,female,7.890673282176143,clear,Sunday,no,0.40202909307047807,no
user_4459,11.07630514507878,82.95247297950328,no,night,urban,safe,none,60,male,3.4035842101818345,sunny,Saturday,no,0.37866293847378973,no
user_4460,21.57500292594878,72.64848344084007,no,night,urban,safe,none,18,female,8.646464958665623,rainy,Wednesday,no,0.6601849909181859,yes
user_4461,20.515012062738844,87.07010460796931,no,morning,suburban,safe,none,36,male,12.030975403299582,clear,Wednesday,yes,0.7007520648348395,no
user_4462,24.211609110256866,89.67734490680881,no,morning,suburban,safe,none,31,male,7.211669828534319,clear,Friday,no,0.44053792965872807,no
user_4463,13.616031511198013,73.953022902271,yes,morning,rural,safe,harassment,26,female,13.51884844238869,clear,Tuesday,no,0.5175461568599884,yes
user_4464,36.63263555542284,86.88932811841828,no,morning,urban,unsafe,none,59,female,2.142644656378213,sunny,Tuesday,yes,0.8654297819305993,yes
user_4465,8.842534945317652,89.72189349535122,yes,morning,suburban,safe,theft,56,male,5.070593868972178,rainy,Sunday,no,0.8454932289516311,no
user_4466,31.92565466841572,73.18759281658217,no,morning,rural,unsafe,none,61,male,2.286364066412732,foggy,Tuesday,no,0.4209762453641972,yes
user_4467,29.68730397380256,95.28525286381029,no,evening,suburban,safe,none,28,male,10.250780178008963,foggy,Monday,no,0.30970093195740916,yes
user_4468,23.705887087175448,93.94273940813545,no,afternoon,rural,unsafe,none,34,female,12.134925073186182,sunny,Wednesday,yes,0.29577630459552506,no
user_4469,21.506689480114318,87.1567163268052,no,evening,urban,safe,none,38,male,14.54816284037199,rainy,Thursday,no,0.5879579571673356,no
user_4470,24.73034671062821,90.60175590617305,yes,afternoon,suburban,safe,burglary,36,male,12.931418982377876,rainy,Saturday,no,0.7999123635331772,yes
user_4471,36.86327811378129,68.89431073590643,yes,evening,suburban,unsafe,harassment,29,female,0.8103183492678513,rainy,Wednesday,no,0.30921953235142696,yes
user_4472,25.312240555521107,82.80576668127162,yes,afternoon,rural,unsafe,harassment,31,male,14.035703942883648,rainy,Tuesday,no,0.8196158254594818,yes
user_4473,31.75980560021594,93.14532899864433,no,night,rural,safe,none,66,female,11.880962251922773,rainy,Tuesday,no,0.6153883557994091,yes
user_4474,12.614455307572904,72.83851367977348,no,morning,rural,safe,none,39,male,4.793710921704942,sunny,Monday,no,0.3715739450938863,no
user_4475,21.987253167244894,82.6630040955286,yes,night,urban,safe,theft,62,female,14.454857787961743,sunny,Thursday,no,0.13027173385753069,no
user_4476,31.727262556501145,88.42550390393899,no,afternoon,rural,unsafe,none,57,male,9.79201795407319,rainy,Sunday,no,0.4686116536019348,no
user_4477,18.71208730104976,86.82151230094658,no,morning,suburban,safe,none,62,female,7.163539693759773,foggy,Monday,no,0.8525654978029089,no
user_4478,26.331527940688936,75.63731335828238,no,afternoon,urban,safe,none,57,female,2.155428197760707,rainy,Friday,no,0.3432905976932643,yes
user_4479,28.300777025814515,79.97964239908542,no,morning,suburban,unsafe,none,58,female,5.724184208557762,rainy,Monday,no,0.29675349310682464,no
user_4480,22.07061472384452,77.0547506414616,no,morning,urban,safe,none,58,female,2.9726909468413583,foggy,Tuesday,no,0.5357418196724902,no
user_4481,16.768364342083924,69.88232556666112,no,evening,rural,unsafe,none,52,female,14.941283232210788,foggy,Thursday,no,0.5355657065879543,yes
user_4482,35.36417590833486,95.17377979367618,no,morning,urban,safe,none,39,male,13.90956302053672,rainy,Friday,no,0.5406672820690896,no
user_4483,11.91420526479914,87.95190801453646,yes,morning,suburban,unsafe,theft,69,female,2.533693039747682,rainy,Monday,no,0.2639814699737699,yes
user_4484,21.97605701347915,71.97216463808734,no,evening,rural,unsafe,none,28,female,8.893683889603588,foggy,Thursday,no,0.165423408357401,no
user_4485,30.53699995928268,87.45873680565765,no,morning,urban,safe,none,32,female,10.005900156797171,sunny,Tuesday,no,0.5377637874949084,yes
user_4486,9.815826667526068,85.48412612814616,no,morning,urban,unsafe,none,23,female,6.35316237996093,foggy,Tuesday,no,0.6817351099256529,yes
user_4487,34.20860454746654,86.92666406268305,no,night,suburban,safe,none,30,female,6.458072611041008,sunny,Monday,no,0.7885950518352888,yes
user_4488,22.218858813236082,76.14717107120103,no,afternoon,urban,unsafe,none,19,male,8.879669945257788,foggy,Thursday,no,0.136652731798882,no
user_4489,11.391079843985423,73.14534036193146,no,morning,urban,safe,none,30,female,12.000197952250241,sunny,Wednesday,yes,0.6933587677705965,no
user_4490,36.81388363651146,90.43420364351306,yes,morning,suburban,safe,theft,18,female,10.052687166876419,rainy,Saturday,no,0.45977401435068643,no
user_4491,25.166548765344757,93.97515372491779,no,afternoon,rural,safe,none,30,female,9.639439486616393,clear,Tuesday,no,0.60984656011365,no
user_4492,23.081413930973795,89.85558303524496,no,night,suburban,safe,none,42,male,7.525641861198628,foggy,Thursday,no,0.3276375225562951,yes
user_4493,11.084690113740294,69.68210378439991,no,evening,urban,unsafe,none,41,male,14.000177509378934,rainy,Wednesday,no,0.4036200402018314,no
user_4494,24.962890702302687,94.07319888136979,no,night,suburban,safe,none,49,female,10.289803273306795,clear,Friday,no,0.7934093750383906,no
user_4495,34.27056199135117,88.40826457144803,no,morning,suburban,safe,none,36,female,2.6605285663763913,sunny,Friday,no,0.34581180412361556,yes
user_4496,11.462758582304822,88.69256204838678,no,afternoon,suburban,safe,none,44,male,2.222000477129025,rainy,Sunday,no,0.5079967220795779,no
user_4497,19.997905031224377,81.73370844304822,yes,morning,suburban,safe,assault,33,female,14.680482431460069,foggy,Friday,no,0.7284322180089892,no
user_4498,12.489913064390125,80.23690748871533,no,night,urban,safe,none,69,male,1.1186079725620193,foggy,Friday,no,0.1683585307268688,yes
user_4499,36.89416124093458,70.40780355042347,no,afternoon,rural,safe,none,33,female,2.6804329666384277,rainy,Sunday,no,0.8668460023336128,yes
user_4500,16.021559775993147,80.88078067629633,no,evening,suburban,unsafe,none,39,female,9.144787267202501,rainy,Saturday,no,0.42287820629924144,no
user_4501,21.88260524054973,95.72101773329366,no,afternoon,urban,safe,none,58,female,3.5321254836613303,rainy,Friday,no,0.4564337758017504,no
user_4502,14.149079673782685,92.82003494511437,no,night,suburban,safe,none,68,female,13.561531474571426,sunny,Friday,no,0.6184119121117451,no
user_4503,25.575880176159718,73.38378356498866,no,night,suburban,unsafe,none,26,male,11.984979232933036,rainy,Friday,no,0.7666498734466695,no
user_4504,36.87774059309176,79.71968450874587,no,morning,suburban,safe,none,51,male,8.289996538889536,rainy,Wednesday,no,0.6774389915923781,yes
user_4505,15.406502603392763,90.10444907974804,no,evening,suburban,safe,none,38,male,3.899152442630209,sunny,Monday,yes,0.19874947253062702,yes
user_4506,31.959696730930315,81.48561738925203,yes,night,suburban,safe,assault,38,male,12.128232128661896,rainy,Wednesday,no,0.5983362902964536,no
user_4507,25.258924487901027,80.1792643618774,yes,morning,rural,unsafe,harassment,24,male,9.761294239670185,clear,Wednesday,no,0.19830991779722656,yes
user_4508,26.887142066552435,69.1248531122196,no,evening,urban,unsafe,none,28,female,9.066061731520632,clear,Wednesday,no,0.2590951655721668,yes
user_4509,32.49465172640402,91.30673238601238,no,morning,rural,safe,none,63,male,10.334443647071708,sunny,Monday,no,0.4408338327523763,no
user_4510,13.663058663441333,86.95353775925086,yes,afternoon,suburban,safe,vandalism,60,female,1.5871393745382134,foggy,Friday,yes,0.5674680638906279,no
user_4511,12.248850009490255,92.97930452557785,no,night,urban,safe,none,62,female,4.069348414816954,sunny,Friday,no,0.11755912776976443,yes
user_4512,9.389918944786533,80.01410325004875,no,afternoon,suburban,safe,none,68,female,7.463514534849832,rainy,Tuesday,no,0.1585383156514949,yes
user_4513,28.996942302751645,75.68459413591017,no,night,urban,safe,none,54,female,3.8234409146376134,rainy,Wednesday,yes,0.6501528098964179,no
user_4514,30.848372349211544,70.33444706824683,yes,evening,rural,safe,harassment,34,female,8.678862392645037,sunny,Sunday,no,0.13501143358110373,yes
user_4515,19.799307143891788,81.5266628361448,no,evening,suburban,safe,none,50,male,8.217977634746237,foggy,Friday,no,0.3715032521183361,yes
user_4516,28.236109893953614,94.10942299670712,no,evening,urban,unsafe,none,45,male,12.807481338826697,sunny,Saturday,no,0.27527381161771947,yes
user_4517,12.280310667674073,81.60896907999987,yes,evening,rural,safe,burglary,44,male,9.740303388689135,sunny,Friday,no,0.5998877043079646,yes
user_4518,10.676974410453088,76.37439305844006,no,night,urban,safe,none,56,male,4.613946006296957,foggy,Sunday,no,0.33500958749675835,yes
user_4519,34.00035919529585,71.7047471886144,no,morning,urban,unsafe,none,20,male,0.8269113450657772,clear,Thursday,no,0.1572598719512029,no
user_4520,30.111091620279286,69.75387795400825,no,morning,suburban,safe,none,29,male,3.3145120285977567,foggy,Wednesday,yes,0.12934817207181748,yes
user_4521,20.795204103653692,95.77067842788361,no,morning,suburban,unsafe,none,53,male,10.690384567548392,sunny,Monday,no,0.8906573053504675,yes
user_4522,27.0133850237111,94.57977741972071,no,morning,suburban,safe,none,33,female,8.027747445336088,sunny,Wednesday,no,0.20734485150471144,no
user_4523,25.257443550574767,95.71676184951227,no,evening,rural,unsafe,none,53,male,12.349449557019017,clear,Sunday,no,0.31006417135536046,no
user_4524,27.2374593559955,93.27304933823459,no,evening,urban,safe,none,28,female,14.224315514205765,clear,Friday,no,0.6194153018863563,no
user_4525,14.620920182099225,91.50514442774697,no,morning,urban,unsafe,none,58,female,9.670148360541564,clear,Tuesday,no,0.5703983005472101,yes
user_4526,25.5706593158222,86.45789888401995,no,evening,urban,unsafe,none,65,male,7.6386292331752745,clear,Thursday,no,0.8191399637943947,no
user_4527,31.390406255061617,72.03555113714832,yes,afternoon,rural,safe,theft,60,male,7.756031148676616,sunny,Monday,no,0.2095539126789257,yes
user_4528,33.26132451550501,82.06329690658583,no,morning,suburban,safe,none,23,male,5.440775659673787,sunny,Tuesday,no,0.22899082223913514,no
user_4529,25.769884111379262,75.28666012214326,no,afternoon,suburban,safe,none,68,female,7.324202357432544,rainy,Tuesday,no,0.6682256898094765,no
user_4530,31.83507556233018,72.68524218049221,no,morning,suburban,safe,none,25,male,7.903975985537755,clear,Sunday,no,0.7233370294681095,yes
user_4531,20.250363260772417,87.46366523941111,no,morning,urban,unsafe,none,52,female,3.58568436004385,clear,Friday,no,0.8216232299133219,no
user_4532,33.585462216755886,84.60212069548014,no,afternoon,suburban,safe,none,31,female,12.232957022461449,foggy,Tuesday,no,0.6508792179759848,yes
user_4533,22.929451281944967,95.01961033907114,no,afternoon,rural,safe,none,52,male,14.779633099709681,clear,Tuesday,no,0.5056842642730691,yes
user_4534,22.616861126700584,71.30550140680718,no,evening,rural,safe,none,27,male,4.665938362100078,clear,Friday,no,0.7280087528945683,no
user_4535,8.607270667704212,85.89149329030444,no,morning,rural,safe,none,65,male,11.828654027357809,foggy,Sunday,yes,0.31597671153081675,yes
user_4536,12.12223459983798,71.20510308675803,yes,night,suburban,safe,burglary,40,female,4.076368625625866,foggy,Monday,yes,0.18819371956569633,no
user_4537,36.45385336248211,90.60630612750798,yes,night,suburban,safe,assault,44,male,10.853295610396371,foggy,Thursday,no,0.392807966263629,no
user_4538,15.353242469008308,95.3202162794714,no,evening,suburban,unsafe,none,19,female,10.49793279637444,clear,Saturday,no,0.8748825702937671,no
user_4539,14.150746317986908,84.99687203336225,no,night,suburban,safe,none,44,male,2.7125574471124536,rainy,Wednesday,no,0.5458521431262573,yes
user_4540,18.22329368801846,72.58657027509969,no,afternoon,urban,safe,none,67,male,0.9297499316522275,sunny,Sunday,no,0.6975275018303305,no
user_4541,20.42950431393426,84.64897213419769,no,morning,rural,safe,none,35,male,9.251270551217,rainy,Wednesday,no,0.5831782942781227,no
user_4542,28.98351519380704,77.59167488075757,yes,afternoon,rural,unsafe,burglary,56,male,6.707713624163588,rainy,Sunday,no,0.28624965384186485,no
user_4543,8.442084985782376,89.79229537195143,no,morning,rural,safe,none,48,male,6.8614879586950535,rainy,Saturday,no,0.751378644270113,yes
user_4544,22.11539740889318,73.5300447983541,no,evening,rural,unsafe,none,36,male,13.931625478914203,sunny,Monday,no,0.7386194444023445,yes
